fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
Fransbonhomme;Frans;Fransbonhomme;94000;Fresnes;48,7546687;2,3227967;Île-de-France;France;6 rue de Chevilly, 94260 Fresnes, France;48.7500;2.3167;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;78000;Buchelay;48,9793554;1,6716534;Île-de-France;France;10 rue Champs Odes, 78200 Buchelay, France;48.9790;1.6710;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;92000;Gennevilliers;48,9254221;2,2940122;Île-de-France;France;Impasse des Petits Marais, 92230 Gennevilliers, France;48.9330;2.3000;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;77000;Coulommiers;48,8204017;3,2494033;Île-de-France;France;2 bis rue des Margats, 77120 Coulommiers, France;48.8147;3.0833;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;95000;Taverny;49,0265888;2,2234971;Île-de-France;France;1 boulevard Chaptal, 95150 Taverny, France;49.0250;2.2167;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;92000;Nanterre;48,8924273;2,2071267;Île-de-France;France;52 rue du Port, 92000 Nanterre, France;48.8924;2.2066;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;95000;Champagne-sur-Oise;49,1339431;2,2312397;Île-de-France;France;Rue Lavoisier, 95660 Champagne-sur-Oise, France;49.1360;2.2420;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;78000;COIGNIERES-MAUREPAS;48,7671468;1,9193679;Île-de-France;France;Rue Laënnec, 78310 Coignières, France;48.7470;1.9200;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;78000;Les Mureaux;48,9931578;1,909928;Île-de-France;France;2 rue Levassor, 78130 Les Mureaux, France;48.9910;1.9090;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;77000;Lagny-sur-Marne;48,8773018;2,7056056;Île-de-France;France;135 rue Freycinet, 77400 Lagny-sur-Marne, France;48.8770;2.7070;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;92000;Gennevilliers;48,9254221;2,2940122;Île-de-France;France;110 avenue Général de Gaulle, 92230 Gennevilliers, France;48.9333;2.3000;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;77000;Montereau-Fault-Yonne;48,3849647;2,9557006;Île-de-France;France;2 rue Clomarts, 77130 Montereau-Fault-Yonne, France;48.3833;2.9500;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;91000;Fleury-Merogis;48,629965;2,3609313;Île-de-France;France;Rue Adrienne Bolland ZAC des Ciroliers 91700 Fleury-Mérogis France;48.6320;2.3640;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;77000;Meaux;48,9582708;2,8773541;Île-de-France;France;8 rue Thomas Edison ZI Nord 77100 Meaux France;48.964354;2.916562;—;Fournitures
Fransbonhomme;Frans;Fransbonhomme;95000;Goussainville;49,0323168;2,4733628;Île-de-France;France;Rue Jean Pierre Timbaud 95190 Goussainville France;49.0207;2.4463;—;Fournitures
BSM;BSM;BSM;77000;Lognes;48,8384157;2,632722;Île-de-France;France;9 allée Lech Walesa - Zac du Parc d'activités de Paris-Est;48.814;2.663;—;Beton
BSM;BSM;BSM;78000;Limay;48,9921015;1,7353686;Île-de-France;France;Ducas 291 Avenue Daniel Dreyfous;48.991;1.693;—;Beton
BSM;BSM;BSM;78000;Thiverval-Grignon;48,8418686;1,9342972;Île-de-France;France;Chemin des Nourrices;48.849;1.950;—;Beton
BSM;BSM;BSM;91000;Saint-Germain-les-Arpajon;48,5948294;2,2557107;Île-de-France;France;Chemin des Cinquante Arpents, 3 Rue Henri Rol Tanguy;48.625;2.275;—;Beton
BSM;BSM;BSM;91000;Bretigny-sur-Orge;48,6099887;2,3075288;Île-de-France;France;Rue de la Desserte Industrielle;48.611;2.309;—;Beton
BSM;BSM;BSM;92000;Nanterre;48,8924273;2,2071267;Île-de-France;France;Electrique Chemin d'Accès à L'Usine;48.889;2.206;—;Beton
BSM;BSM;BSM;92000;Gennevilliers;48,9254221;2,2940122;Île-de-France;France;22 Chemin des Petits Marais;48.926;2.295;—;Beton
BSM;BSM;BSM;93000;La Courneuve;48,9267236;2,3896123;Île-de-France;France;65 Avenue Jean Mermoz;48.932;2.387;—;Beton
BSM;BSM;BSM;93000;Le Bourget;48,9351403;2,4258354;Île-de-France;France;12 Avenue Hélène Boucher;48.936;2.418;—;Beton
BSM;BSM;BSM;93000;L'Île-Saint-Denis;48.938;2.338;Île-de-France;France;12 & 14 Quai Le Chatelier;48.924;2.368;—;Beton
BSM;BSM;BSM;94000;Villeneuve-Saint-Georges;48,7305272;2,44782;Île-de-France;France;Zone Industrielle des Graviers, 8 Avenue Winston Churchill;48.740;2.474;—;Beton
BSM;BSM;BSM;95000;Le Thillay;48,9828124;2,4393386;Île-de-France;France;7 Avenue du Capitaine Girard;49.000;2.430;—;Beton
SODEXTRA;SODEX;SODEXTRA;91000;Saclay;48,7305162;2,172576;Île-de-France;France;le Bas de L Étang, 91400 Saclay;48.716;2.166;—;Materiel blanc 
SODEXTRA;SODEX;SODEXTRA;91000;Villiers-le-Bâcle;48.72819;2.11925;Île-de-France;France;6 Rue des Graviers, 91190 Villiers-le-Bâcle;48.664;2.134;—;Materiel blanc 
COLBER;COL;COLBER;94000;Thiais;48,7643664;2,391024;Île-de-France;France;169 avenue de Fontainebleau, 94320 Thiais, France;48.7401;2.4016;—;Petits engins
COLBER;COL;COLBER;77000;Torcy;48,8515;2,65265;Île-de-France;France;86 rue des Coutures Z.I., 77200 Torcy, France;48.8605;2.7019;—;Petits engins
COLBER;COL;COLBER;78000;Voisins-le-Bretonneux;48,7586786;2,0509674;Île-de-France;France;21/23 rue des Tilleuls ZAC Voisins-Merantais, 78960 Voisins-le-Bretonneux, France;48.7743;2.0231;—;Petits engins
COLBER;COL;COLBER;93000;Le Bourget;48,9351403;2,4258354;Île-de-France;France;70 rue Albert Thomas, 93350 Le Bourget, France;48.9452;2.4365;—;Petits engins
COLBER;COL;COLBER;91000;Morigny-Champigny;48,4533835;2,1702138;Île-de-France;France;7 Rue des Rochettes, 91150 Morigny-Champigny, France;48.4300;2.2200;—;Petits engins
SOL 78;SOL 78;SOL 78;78000;Vernouillet;48,9724604;1,9830623;Île-de-France;France;14 Avenue des Coquelicots, 78540 Vernouillet, France;48.9450;1.5560;—;Beton
SPME;SPME;SPME;92000;Gennevilliers;48,9254221;2,2940122;Île-de-France;France;13 Route du Môle Central, 92230 Gennevilliers, France;48.9360;2.3080;—;Materiel noir 
VIACOV;VIA;VIACOV;95000;Génicourt;49.088;2.069;Île-de-France;France;39 rue des Fossettes, 95650 Génicourt, France;49.0615;2.0505;—;Grand engins
Bouvelot TP;Bouv;Bouvelot TP;93000;Les Pavillons-sous-Bois;48,9082988;2,5034999;Île-de-France;France;23 Allée d'Athènes, 93320 Les Pavillons-sous-Bois, France;48.9345;2.5180;—;Materiel blanc 
CHEUTIN;CHEU;CHEUTIN;77000;Mitry-Mory;48,9839674;2,6183971;Île-de-France;France;7 rue Galilée – ZA de la Villette aux Aulnes, 77290 Mitry-Mory, France;48.9822;2.5823;—;Petits engins
CHEUTIN;CHEU;CHEUTIN;91000;Breux-Jouy;48,5508514;2,1639559;Île-de-France;France;Route de Rimoron, 91650 Breux-Jouy, France;48.6248;2.2327;—;Petits engins
GO POMPE;GO;GO POMPE;95000;Argenteuil;48,9479069;2,2481797;Île-de-France;France;Pavillon 8, 87 Rue de Calais, 95100 Argenteuil, France;48.9475;2.2470;—;Beton
SNB ;SNB ;SNB ;94000; VALENTON;48,7443189;2,4699741;Île-de-France;France;1 RUE VASCO DE GAMA, 94460 VALENTON;48.76761;2.44956;—;Materiel blanc 
EVA INDUSTRIES;EVA INDUSTRIES;EVA INDUSTRIES;93000;AULNAY SOUS BOIS;48,934231;2,499789;Île-de-France;France;"ZONE INDUSTRIELLE DES MARDELLES
RUE BLAISE PASCAL
93605 AULNAY SOUS BOIS";48.9412151;2.49707110;—;Materiel noir 
EVO LOCATION;EVO LOCATION;;95000;SAINT-OUEN-L'AUMONE;49,0992941;2,1513279;Île-de-France;France;39 AVENUE DU CHATEAU, 95310 SAINT-OUEN-L'AUMONE;49.0419;2.1122;—;Grand engins
UTD ;UTD ;UTD ;95000;PUISEUX-PONTOISE ;49,0578349;2,0205371;Île-de-France;France;ROUTE DE BOISSY, 95650 PUISEUX-PONTOISE;49.0550;2.0230;—;Grand engins
SCIABBARRASI RENT;;;91000;MORANGIS ;48,7022956;2,3367599;Île-de-France;France;"3 AVENUE DESCARTES
91420 MORANGIS ";48.700755;2.333800;—;Grand engins
LM DISTRIBUTION;LM;LM DISTRIBUTION;95000;GOUSSAINVILLE;49,0323168;2,4733628;Île-de-France;France;"6-8 , Rue Joseph Jacquard
95190 GOUSSAINVILLE";49.0244063;2.4546856;—;pierres naturelles
IDF MARQUAGE;;;95000;GOUSSAINVILLE;49,0323168;2,4733628;Île-de-France;France;ZI DES BETHUNES, 27 RUE DE BRETAGNE, 95310 SAINT-OUEN-L'AUMONE;49.0435;2.1213;—;Marquage /Balisage 
EUROPIERRE;;;77000;BUSSY-SAINT-GEORGES;48,8366447;2,7098422;Île-de-France;France;"19 Bis, Avenue Graham Bell
77600 BUSSY-SAINT-GEORGES";48.833027;2.694203;—;pierres naturelles
RFM;RFM;RFM;77000; ROISSY-EN-BRIE;48,7903787;2,6545195;Île-de-France;France;PARC D ACTIVITE DE LA FORGE, 3 IMPASSE DE LA LIEVRERIE, 77680 ROISSY-EN-BRIE;48.8247;2.6198;—;Recyclage des matériaux
ATPL CASELAS ;ATPL;ATPL CASELAS ;95000; SAINT-OUEN-L'AUMONE;49,0992941;2,1513279;Île-de-France;France;PARC ACTIVITES VERT GALANT, 70 AVENUE DU CHATEAU, 95310 SAINT-OUEN-L'AUMONE;49.0418;2.1125;—;Petits engins
Tersen;Ter;Tersen Siège Social;78000;Magny-les-Hameaux Cedex;48.7353;2.0616;Île-de-France;France;"2, rue Jean Mermoz – CS 20503
78771 Magny-les-Hameaux Cedex";48.7436;2.0195;—;Materiel blanc 
Tersen;Ter;TERSEN-GENNEVILLIERS;92000;GENNEVILLIERS;48.9333;2.3000;Île-de-France;France;"13 RTE DU MOLE CENTRAL
92230 GENNEVILLIERS";48.9325;2.2987;ctm.gennevilliers@tersen-env.com / 01.74.40.01.70;Materiel blanc 
Tersen;Ter;TERSEN ;78000;CARRIERES-SOUS-POISSY;48.9495;2.04068;Île-de-France;France;"	AVENUE VANDERBILT 78955 CARRIERES-SOUS-POISSY";48.950001;2.03333;—;Materiel blanc 
Tersen;Ter;TERSEN ;78000;VERNEUIL-SUR-SEINE;48.9783;1.9736;Île-de-France;France;6 BOULEVARD ANDRE MALRAUX 78480 VERNEUIL-SUR-SEINE;48.97902;1.97512;—;Materiel blanc 
Tersen;Ter;TERSEN ;91000;MARCOUSSIS;48.6426;2.2389;Île-de-France;France;LIEU DIT LA FOLIE BESSIN 10 RUE DE MONTLHERY 91460 MARCOUSSIS;48.6398;2.2425;—;Materiel blanc 
Tersen;Ter;TERSEN ;95000;SAINT-MARTIN-DU-TERTRE;49.1080;2.3500;Île-de-France;France;RTE DEPARTEMENTALE 909, 95270 SAINT-MARTIN-DU-TERTRE;49.1025;2.3490;—;Materiel blanc 
Busca;Bu;Busca Avrainville;91000;Avrainville;48.5647;2.2464;Île-de-France;France;Rue Louise de Vilmorin, 91630 Avrainville;48.5647;2.2464;avrainville@busca.fr / 01 69 95 11 73;Fournitures
Busca;Bu;Busca Bonneuil;94000;Bonneuil-sur-Marne;48.7742;2.4792;Île-de-France;France;23, Quai du Rancy, 94380 Bonneuil-sur-Marne;48.7742;2.4792;bonneuil@busca.fr / 01 58 42 19 70;Fournitures
Busca;Bu;Busca Dammarie Les Lys;77000;Dammarie-les-Lys;48.5170;2.6406;Île-de-France;France;951, Quai Voltaire, 77190 Dammarie-les-Lys;48.5170;2.6406;dammarie@busca.fr / 01 64 79 50 80;Fournitures
Busca;Bu;Busca Gennevilliers;92000;Gennevilliers;48.9333;2.3000;Île-de-France;France;3, impasse des Petits Marais, 92230 Gennevilliers;48.9333;2.3000;gennevilliers@busca.fr / 01 47 94 75 57;Fournitures
Busca;Bu;Busca Mezieres Sur Seine;78000;Mézières-sur-Seine;48.9597;1.8003;Île-de-France;France;Sente des Gravois, 78970 Mézières-sur-Seine;48.9597;1.8003;mezieres@busca.fr / 01 30 04 05 51;Fournitures
Busca;Bu;Busca Saint Thibault Des Vignes;77000;Saint-Thibault-des-Vignes;48.8692;2.6806;Île-de-France;France;1Bis Rue du Grand Pommeraye, 77400 Saint-Thibault-des-Vignes;48.8692;2.6806;st-thibault@busca.fr / 01 64 30 09 90;Fournitures
Busca;Bu;Busca Trappes;78000;Trappes;48.7743;2.0000;Île-de-France;France;54 avenue des Frères Lumière, 78190 Trappes;48.7569;1.9792;trappes@busca.fr / 01 30 16 00 09;Fournitures
Busca;Bu;Busca Villiers Le Bel;95000;Villiers-le-Bel;49.0089;2.3981;Île-de-France;France;Avenue du 8 mai 1945, 95400 Villiers-le-Bel;49.0089;2.3981;Villiers@busca.fr / 01 39 33 00 60;Fournitures
LARIVIERE;LA;LARIVIERE TRAPPES;78000;Trappes;48.7743;2.0178;Île-de-France;France;ZA Trappes-Elancourt, Allée du ruisseau de Gironde, 78190 Trappes;48.7743;2.0178;—;Fournitures
LARIVIERE;LA;LARIVIERE CHAMPLAN;91000;Champlan;48.7083;2.2786;Île-de-France;France;ZA Chemin Blanc, Rue du Chemin Blanc, 91160 Champlan;48.7083;2.2786;—;Fournitures
LARIVIERE;LA;LARIVIERE MELUN;77000;Melun;48.5390;2.6603;Île-de-France;France;305 rue Einstein, ZI Vaux le Pénil, 77000 Melun;48.5390;2.6603;—;Fournitures
LARIVIERE;LA;LARIVIERE MALAKOFF;92000;Malakoff;48.8190;2.2990;Île-de-France;France;54 avenue Augustin Dumont, 92240 Malakoff;48.8190;2.2990;—;Fournitures
LARIVIERE;LA;LARIVIERE PARIS 20;75000;Paris;48.8647;2.3984;Île-de-France;France;58 boulevard de Charonne, 75020 Paris;48.8647;2.3984;—;Fournitures
LARIVIERE;LA;LARIVIERE PANTIN;93000;Pantin;48.8956;2.4017;Île-de-France;France;67 avenue du Général Leclerc, 93500 Pantin;48.8956;2.4017;—;Fournitures
LARIVIERE;LA;LARIVIERE CHELLES;77000;Chelles;48.8811;2.5820;Île-de-France;France;54 rue Belle Île, 77507 Chelles;48.8811;2.5820;—;Fournitures
LARIVIERE;LA;LARIVIERE MANTES LA JOLIE;78000;Epône;48.9543;1.8119;Île-de-France;France;ZA de la Couronne des Prés, Avenue de la Mauldre, 78680 Epône;48.9543;1.8119;—;Fournitures
LARIVIERE;LA;LARIVIERE BEAUCHAMP;95000;Beauchamp;49.0167;2.2000;Île-de-France;France;269 Chemin Jules César, 95250 Beauchamp;49.0167;2.2000;—;Fournitures
